Problem,Ha,pHa,La,LotShapeA,LotNumA,Hb,pHb,Lb,LotShapeB,LotNumB,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,BEASTpred,bRate,TEST_TRAIN
11557,15,1.0,15,-,1,17,0.8,0,Symm,8,0,-1.4,6.902173571,-15.0,5.5,0.111111111,0.0,1,0.484,0.504,0.3502,-0.1999,-0.1961,0,-1.4,-1.4,-4.1,0.3177,0.653333333,TRAIN
1675,8,0.1,-5,-,1,71,0.1,-2,R-skew,3,0,9.0,18.01369435,3.0,67.0,51.75,0.4,1,1.0,0.8244,1.0,0.0,-0.0002,1,9.0,9.0,7.11e-15,0.9607,0.893333333,TRAIN
1026,25,0.5,-7,-,1,12,0.95,-12,Symm,8,0,1.8,-10.61274653,-5.0,-9.5,0.333333333,0.583333333,1,-0.0952,-0.0528,-0.2222,0.4489,0.4473,0,1.8,1.8,33.3,0.5781,0.275,TRAIN
11085,20,1.0,20,-,1,50,0.4,-9,R-skew,3,0,-5.4,28.94546597,-29.0,34.0,15.75,0.0,1,-0.1956,-0.188,0.4988,-0.5999,-0.5971,0,-5.4,-5.4,-75.6,0.2968,0.325,TRAIN
10898,17,0.25,-10,-,1,32,0.01,-3,Symm,8,0,0.6,-8.206375232,7.0,18.5,24.61111111,0.3,1,0.5264,0.4978,1.0,-0.2413,-0.242,0,0.6,0.6,-21.84,0.7272,0.466666667,TRAIN
2742,68,0.2,-22,-,1,3,0.2,-2,-,1,0,3.0,-34.0,20.0,-65.0,-22.5,0.090909091,1,0.5974,0.6014,0.003,0.0,0.0049,0,3.0,3.0,0.0,0.68,0.525,TRAIN
13368,15,1.0,15,-,1,93,0.4,-46,-,1,0,-5.4,68.09581485,-61.0,78.0,8.5,0.0,1,-0.186,-0.2002,0.0058,-0.589,-0.5971,0,-5.4,-5.4,-166.8,0.3264,0.36,TRAIN
10006,6,1.0,6,-,1,7,0.8,6,R-skew,6,0,0.8,10.6282642,-4.0,58.0,12.85714286,0.333333333,1,-0.3901,-0.409,0.3022,0.0,0.0,0,0.8,0.8,0.0,0.5406,0.5875,TRAIN
4357,66,0.25,10,-,1,28,0.75,-1,R-skew,5,-1,-3.25,-10.06465335,-11.0,-12.0,-9.5,0.0,1,0.017,0.5122,-0.3178,-0.2445,-0.2452,0,-3.25,-3.25,-33.5,0.4586,0.522222222,TRAIN
10650,23,0.05,-11,-,1,53,0.2,-17,-,1,0,6.3,20.5898718,-6.0,30.0,12.0,0.647058824,1,-0.5978,-0.6092,0.0116,0.1511,0.1454,0,6.3,6.3,21.0,0.7537,0.6125,TRAIN
682,12,1.0,12,-,1,24,0.6,3,-,1,0,3.6,10.28785692,-9.0,12.0,1.5,0.25,1,0.1896,0.2038,-0.0018,0.0,0.0,0,3.6,3.6,0.0,0.6759,0.566666667,TRAIN
10088,86,0.05,-15,-,1,56,0.2,-28,-,1,1,-1.25,11.58756034,-13.0,-30.0,-21.5,0.535714286,1,-0.7082,-0.6994,-1.0,0.1564,0.1502,0,-1.25,-1.25,34.2,0.1935,0.458823529,TRAIN
11747,20,0.6,-10,-,1,9,0.6,5,-,1,0,-0.6,-12.73734666,15.0,-11.0,2.0,0.0,1,-0.2162,-0.1992,0.007,0.399,0.4051,0,-0.6,-0.6,24.0,0.543,0.5625,TRAIN
3461,28,1.0,28,-,1,21,0.95,9,Symm,4,0,-7.6,2.748181217,-19.0,-5.5,-9.4,0.321428571,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-7.6,-7.6,3.55e-15,0.0,0.0625,TRAIN
1453,52,0.6,-5,-,1,29,0.1,25,-,1,0,-3.8,-26.72418307,30.0,-23.0,3.5,0.0,1,-0.1998,-0.2176,-0.0032,0.3967,0.3959,0,-3.8,-3.8,45.6,0.4915,0.694117647,TRAIN
12573,17,1.0,17,-,1,22,0.95,1,-,1,0,3.95,4.576843891,-16.0,5.0,-5.5,0.058823529,1,0.9074,0.8934,0.0244,0.0,0.0,0,3.95,3.95,0.0,0.7321,0.833333333,TRAIN
8617,41,0.4,23,-,1,94,0.1,22,-,1,0,-1.0,12.78183693,-1.0,53.0,26.0,0.956521739,1,-0.8,-0.7962,0.0066,0.0,0.0,0,-1.0,-1.0,0.0,0.411,0.388235294,TRAIN
11944,30,0.01,9,-,1,36,0.25,6,-,1,0,4.29,10.90090744,-3.0,6.0,1.5,0.666666667,1,-0.5106,-0.4998,-0.0044,0.0,0.0,0,4.29,4.29,0.0,0.8261,0.717647059,TRAIN
10833,56,0.01,16,-,1,16,1.0,16,-,1,0,-0.4,-3.979949748,0.0,-40.0,-20.0,1.0,1,-0.0097,-0.0121,-0.5046,0.0,0.0,-1,-0.4,-0.4,0.0,0.0,0.28,TRAIN
12770,2,0.5,-18,-,1,-16,0.9,-25,Symm,2,0,-8.9,-7.258649968,-7.0,-17.5,-11.0,0.72,1,-0.2024,-0.0846,-0.6738,-0.4951,-0.5024,0,-8.9,-8.9,-27.0,0.0111,0.2375,TRAIN
4503,21,1.0,21,-,1,26,0.4,7,R-skew,4,0,-6.4,9.748846086,-14.0,16.0,3.2,0.333333333,1,-0.1934,-0.1824,0.6058,0.0,0.0,0,-6.4,-6.4,0.0,0.1239,0.4625,TRAIN
6230,60,0.2,-1,-,1,73,0.01,13,-,1,0,2.4,-18.43007538,14.0,13.0,13.5,0.0,1,0.6384,0.6092,1.0,0.8002,0.7974,0,2.4,2.4,118.4,0.8226,0.875,TRAIN
5780,29,0.8,1,-,1,49,0.75,-26,-,1,0,6.85,21.27595264,-27.0,20.0,-3.5,0.0,1,0.4904,0.5078,-0.0108,-0.2486,-0.2538,0,6.85,6.85,-37.5,0.6427,0.44,TRAIN
3005,29,1.0,29,-,1,32,0.01,30,Symm,6,0,1.02,0.228254244,0.5,5.5,2.714285714,0.983050847,1,1.0,1.0,1.0,0.0,0.0,1,1.02,1.02,8.88e-16,1.0,0.85,TRAIN
14561,10,0.8,-25,-,1,5,0.8,0,-,1,0,1.0,-12.0,25.0,-5.0,10.0,0.0,1,-0.605,-0.5952,-0.005,0.1974,0.0441,0,1.0,1.0,7.0,0.5589,0.666666667,TRAIN
5968,-1,0.4,-9,-,1,4,0.25,-8,-,1,0,0.8,1.276968834,1.0,5.0,3.0,0.888888889,1,0.6998,0.396,1.0,0.2467,0.2462,0,0.8,0.8,6.5,0.6858,0.73,TRAIN
11055,-10,1.0,-10,-,1,-9,0.5,-28,Symm,2,0,-8.5,9.506576671,-18.0,1.5,-5.333333333,0.357142857,-1,0.0038,0.0128,0.3224,0.0,0.0,0,-8.5,-8.5,0.0,0.0147,0.375,TRAIN
12470,1,1.0,1,-,1,65,0.25,-8,-,1,0,9.25,31.60992724,-9.0,64.0,27.5,0.0,1,-0.5046,-0.4962,0.0112,-0.7473,-0.7513,0,9.25,9.25,-109.5,0.6067,0.45,TRAIN
10574,-8,1.0,-8,-,1,1,0.4,-24,Symm,4,0,-6.0,12.25969005,-16.0,10.5,4.0,0.333333333,1,-0.2136,-0.1924,0.5912,0.3422,0.3469,0,-6.0,-6.0,18.55,0.3116,0.5375,TRAIN
12239,26,1.0,26,-,1,36,0.9,8,-,1,0,7.2,8.4,-18.0,10.0,-4.0,0.307692308,1,0.7994,0.7986,0.0112,0.0,0.0,0,7.2,7.2,0.0,0.8397,0.746666667,TRAIN
7488,57,0.4,-8,-,1,18,1.0,18,R-skew,6,0,0.0,-19.96902457,21.0,18.0,7.5,0.0,1,0.2766,0.208,0.3394,0.5961,0.5986,0,0.0,0.0,99.6,0.6482,0.65,TRAIN
10712,30,1.0,30,-,1,67,0.1,23,Symm,8,0,-2.6,13.20662712,-7.0,40.5,32.11111111,0.766666667,1,-0.8036,-0.803,0.7728,0.0,0.0,0,-2.6,-2.6,-7.11e-15,0.4423,0.625,TRAIN
6328,52,0.05,9,-,1,61,0.25,-9,Symm,6,0,-2.65,20.94441088,-18.0,11.5,20.5,0.0,1,-0.4976,-0.5076,0.7066,-0.7462,-0.7499,0,-2.65,-2.65,-108.75,0.3009,0.425,TRAIN
9779,-4,1.0,-4,-,1,15,0.2,-10,-,1,0,-1.0,10.0,-6.0,19.0,6.5,0.4,1,-0.5922,-0.614,0.009,0.1951,0.203,0,-1.0,-1.0,10.0,0.4048,0.625,TRAIN
10614,14,0.4,-21,-,1,20,0.05,-14,Symm,6,1,-5.3,-9.732083994,7.0,8.5,18.64285714,0.666666667,1,0.2966,0.311,1.0,-0.3586,-0.3518,0,-5.3,-5.3,-30.45,0.447,0.411764706,TRAIN
4608,70,0.01,18,-,1,17,0.95,10,-,1,0,-1.87,-3.648320043,-8.0,-53.0,-30.5,0.555555556,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-1.87,-1.87,0.0,0.0,0.155555556,TRAIN
10349,13,1.0,13,-,1,14,0.25,3,-,1,0,-7.25,4.763139721,-10.0,1.0,-4.5,0.230769231,1,-0.5036,-0.5,0.0196,0.0,0.0,0,-7.25,-7.25,0.0,0.0155,0.1625,TRAIN
9974,6,0.6,6,-,1,19,0.6,-4,-,1,0,3.8,11.26765282,-10.0,13.0,1.5,0.0,1,0.1932,0.2012,-0.0166,-0.3952,-0.4078,0,3.8,3.8,-18.4,0.6148,0.366666667,TRAIN
14017,20,1.0,20,-,1,48,0.4,-5,Symm,4,0,-3.8,25.97036773,-25.0,29.5,17.4,0.0,1,-0.217,-0.1952,0.6136,-0.6019,-0.6033,0,-3.8,-3.8,-65.4,0.3135,0.36,TRAIN
1757,24,0.6,-1,-,1,71,0.01,20,-,1,1,6.51,-7.173012785,21.0,47.0,34.0,0.0,1,-0.1758,-0.1918,1.0,0.4038,0.4018,0,6.51,6.51,57.6,0.9468,0.8,TRAIN
3616,6,1.0,6,-,1,46,0.5,-35,Symm,2,0,-0.5,40.50154318,-41.0,40.5,13.0,0.0,1,-0.0094,0.0118,0.3298,-0.5014,-0.4966,0,-0.5,-0.5,-81.5,0.4036,0.61,TRAIN
7070,15,1.0,15,-,1,31,0.4,12,-,1,0,4.6,9.308061023,-3.0,16.0,6.5,0.8,1,-0.194,-0.1882,-0.0112,0.0,0.0,0,4.6,4.6,0.0,0.895,0.736842105,TRAIN
507,25,1.0,25,-,1,115,0.1,14,R-skew,5,0,-0.9,30.39555889,-11.0,116.0,78.5,0.56,1,-0.802,-0.795,0.6798,0.0,0.0,0,-0.9,-0.9,0.0,0.435,0.496774194,TRAIN
3533,9,0.8,9,-,1,13,0.4,-8,L-skew,3,0,-8.6,10.40384544,-17.0,6.0,-1.75,0.0,1,-0.3073,-0.3103,0.2565,-0.6075,-0.6105,0,-8.6,-8.6,-27.6,0.0286,0.213333333,TRAIN
499,8,1.0,8,-,1,32,0.6,-5,L-skew,5,0,9.2,19.06200409,-13.0,28.0,12.5,0.0,1,0.1346,0.122,0.344,-0.4014,-0.395,0,9.2,9.2,-32.8,0.6851,0.786666667,TRAIN
13686,69,0.2,-21,-,1,40,0.4,-30,-,1,0,1.0,-1.707143601,-9.0,-29.0,-19.0,0.7,1,-0.5966,-0.3482,-1.0,0.1988,0.2079,0,1.0,1.0,39.6,0.3482,0.566666667,TRAIN
12388,8,1.0,8,-,1,13,0.75,-8,Symm,4,0,-0.25,9.124143795,-16.0,6.5,0.8,0.0,1,0.4978,0.5138,0.6092,-0.2424,-0.2518,0,-0.25,-0.25,-11.25,0.4735,0.529032258,TRAIN
546,-5,0.8,-9,-,1,-6,1.0,-6,-,1,0,-0.2,-1.6,3.0,-1.0,1.0,0.666666667,-1,-0.5964,-0.6074,-0.006,0.0,0.0,0,-0.2,-0.2,0.0,0.468,0.539393939,TRAIN
5130,17,1.0,17,-,1,27,0.1,8,L-skew,2,0,-7.1,5.70876519,-9.0,11.0,3.666666667,0.470588235,1,-0.805,-0.791,0.3226,0.0,0.0,0,-7.1,-7.1,0.0,0.1067,0.3625,TRAIN
10538,27,1.0,27,-,1,29,0.9,12,-,1,0,0.3,5.1,-15.0,2.0,-6.5,0.444444444,1,0.8084,0.7918,0.0018,0.0,0.0,0,0.3,0.3,0.0,0.5437,0.541176471,TRAIN
7308,4,1.0,4,-,1,0,0.25,-1,Symm,6,0,-4.75,0.707106781,-6.5,-1.5,-4.142857143,0.0,1,-1.0,-1.0,-1.0,-0.8719,-0.8821,-1,-4.75,-4.75,-11.375,0.0,0.05,TRAIN
7500,-3,1.0,-3,-,1,11,0.8,-23,Symm,2,0,7.2,13.60735095,-20.0,14.5,2.666666667,0.130434783,1,0.5952,0.592,0.3518,0.8105,0.7969,0,7.2,7.2,55.2,0.7994,0.9,TRAIN
10942,19,1.0,19,-,1,22,0.4,18,-,1,0,0.6,1.959591794,-1.0,3.0,1.0,0.947368421,1,-0.1976,-0.2156,-0.0026,0.0,0.0,0,0.6,0.6,0.0,0.6233,0.447058824,TRAIN
543,39,0.75,-29,-,1,37,0.4,22,R-skew,6,-1,6.0,-18.9377233,51.0,55.0,41.85714286,0.0,1,-0.4044,-0.4848,0.8508,0.2532,0.2526,0,6.0,6.0,61.5,0.6564,0.764705882,TRAIN
12024,18,1.0,18,-,1,28,0.25,19,R-skew,7,0,3.25,9.730750228,1.0,130.0,33.625,0.947368421,1,1.0,1.0,1.0,0.0,0.0,1,3.25,3.25,0.0,1.0,0.775,TRAIN
5476,29,0.75,14,-,1,95,0.2,5,-,1,0,-2.25,29.50480947,-9.0,66.0,28.5,0.357142857,1,-0.6034,-0.611,0.0056,0.0,0.0,0,-2.25,-2.25,0.0,0.373,0.378947368,TRAIN
12413,29,0.6,-41,-,1,14,0.5,-11,Symm,2,-1,0.5,-21.7878574,30.0,-14.5,11.66666667,0.268292683,1,-0.1868,-0.204,0.0088,-0.0987,-0.1122,0,0.5,0.5,-14.0,0.5034,0.455555556,TRAIN
9900,23,1.0,23,-,1,51,0.1,31,Symm,6,0,10.0,6.01040764,8.0,30.5,25.14285714,0.741935484,1,1.0,1.0,1.0,0.0,0.0,1,10.0,10.0,0.0,1.0,0.964705882,TRAIN
1055,16,1.0,16,-,1,27,0.4,4,Symm,4,0,-2.8,11.28095741,-12.0,12.5,6.4,0.25,1,-0.1948,-0.2148,0.5944,0.0,0.0,0,-2.8,-2.8,0.0,0.3617,0.506666667,TRAIN
1517,27,1.0,27,-,1,64,0.01,28,R-skew,4,0,1.36,3.611149402,1.0,48.0,31.8,0.964285714,1,1.0,1.0,1.0,0.0,0.0,1,1.36,1.36,-7.11e-15,1.0,0.764705882,TRAIN
11690,52,0.1,-8,-,1,6,0.1,5,Symm,8,0,7.1,-17.48521849,10.5,-42.5,-16.11111111,0.0,1,0.794,0.8034,-0.0136,0.899,0.8937,0,7.1,7.1,108.0,0.854,0.85,TRAIN
9045,14,0.95,-46,-,1,65,0.05,4,L-skew,6,0,-3.95,0.480496832,50.0,56.0,60.28571429,0.0,1,-0.8116,-0.8028,1.0,0.0517,0.0486,0,-3.95,-3.95,11.6,0.4662,0.673684211,TRAIN
10133,0,0.2,-3,-,1,16,0.01,-3,-,1,0,-0.41,0.690476131,0.0,16.0,8.0,1.0,1,-0.18,-0.1876,0.491,-0.1812,-0.1898,0,-0.41,-0.41,-3.42,0.4832,0.647058824,TRAIN
6963,18,0.6,-14,-,1,54,0.2,-17,-,1,-1,-8.0,12.72326565,-3.0,36.0,16.5,0.823529412,1,-0.5986,-0.6114,-0.0186,-0.4023,-0.3998,0,-8.0,-8.0,-56.8,0.2869,0.329411765,TRAIN
13916,21,1.0,21,-,1,116,0.2,-5,-,1,0,-1.8,48.4,-26.0,95.0,34.5,0.0,1,-0.5902,-0.6,0.0002,-0.7964,-0.8056,0,-1.8,-1.8,-193.6,0.2759,0.3875,TRAIN
12078,24,0.5,24,-,1,22,0.01,18,-,1,0,-5.96,0.397994975,-6.0,-2.0,-4.0,0.75,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-5.96,-5.96,0.0,0.0,0.2125,TRAIN
14044,-1,1.0,-1,-,1,-7,0.2,-7,Symm,6,0,-6.0,0.5,-8.5,-3.5,-6.0,0.105263158,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-6.0,-6.0,0.0,0.0,0.186666667,TRAIN
3292,3,1.0,3,-,1,3,0.5,-5,Symm,4,0,-4.0,4.046603514,-8.0,1.5,-1.6,0.0,1,-0.483,-0.5066,-0.2052,-0.5048,-0.4978,0,-4.0,-4.0,-9.5,0.0528,0.129411765,TRAIN
3300,21,1.0,21,-,1,37,0.75,-49,R-skew,7,0,-5.5,40.31438949,-70.0,136.0,30.0,0.0,1,0.5092,0.4814,0.7552,-0.2536,-0.2481,0,-5.5,-5.5,-103.0,0.4691,0.6125,TRAIN
6960,26,0.1,17,-,1,45,0.01,21,-,1,0,3.34,-0.312030151,4.0,19.0,11.5,0.80952381,1,0.8272,0.8072,1.0,0.0,0.0,0,3.34,3.34,0.0,0.9244,0.8,TRAIN
3061,55,0.5,-5,-,1,34,0.6,17,-,1,0,2.2,-21.67173487,22.0,-21.0,0.5,0.0,1,-0.0012,-0.0034,0.004,0.5024,0.4867,0,2.2,2.2,60.0,0.6548,0.626666667,TRAIN
7387,49,0.1,-3,-,1,25,0.25,-4,-,1,0,1.05,-3.042631645,-1.0,-24.0,-12.5,0.75,1,-0.6982,-0.5418,-1.0,0.1546,0.1506,0,1.05,1.05,15.9,0.5086,0.613333333,TRAIN
10312,30,1.0,30,-,1,53,0.01,38,R-skew,5,0,8.15,1.675559608,8.0,49.0,25.83333333,0.789473684,1,1.0,1.0,1.0,0.0,0.0,1,8.15,8.15,-7.11e-15,1.0,0.870588235,TRAIN
449,-4,1.0,-4,-,1,67,0.01,-6,-,1,0,-1.27,7.263408291,-2.0,71.0,34.5,0.666666667,1,-0.98,-0.98,-0.0008,0.0114,0.0101,0,-1.27,-1.27,1.46,0.3454,0.425,TRAIN
4646,-3,1.0,-3,-,1,94,0.25,-35,R-skew,6,0,0.25,56.17328102,-32.0,154.0,90.57142857,0.085714286,1,-0.5122,-0.4914,0.7208,0.2485,0.2395,0,0.25,0.25,93.0,0.4606,0.55,TRAIN
3092,43,0.01,20,-,1,33,0.4,9,Symm,2,0,-1.63,9.473331478,-11.0,-9.5,-6.5,0.45,1,-0.2154,-0.1998,-0.644,0.0,0.0,0,-1.63,-1.63,0.0,0.3081,0.3625,TRAIN
12776,8,1.0,8,-,1,22,0.5,-4,-,1,0,1.0,13.0,-12.0,14.0,1.0,0.0,1,0.012,-0.002,-0.0036,-0.4998,-0.4926,0,1.0,1.0,-26.0,0.4418,0.65,TRAIN
8718,22,1.0,22,-,1,23,0.75,22,Symm,8,0,0.75,1.224744871,-2.5,4.5,0.888888889,0.886363636,1,0.4186,0.4078,0.2261,0.0,0.0,0,0.75,0.75,0.0,0.6899,0.611111111,TRAIN
9521,105,0.25,2,-,1,28,0.8,2,R-skew,3,0,-4.95,-33.97204409,0.0,-73.0,-31.5,1.0,1,0.2872,0.3393,-0.2519,0.0,0.0,0,-4.95,-4.95,0.0,0.4299,0.44516129,TRAIN
9165,-1,1.0,-1,-,1,47,0.1,-12,Symm,2,0,-5.1,17.7007062,-11.0,48.5,28.33333333,0.083333333,1,-0.793,-0.7992,0.3344,0.1003,0.1012,0,-5.1,-5.1,11.9,0.2791,0.4375,TRAIN
2629,7,0.95,6,-,1,24,0.5,-10,R-skew,7,0,0.05,20.94806554,-16.0,137.0,38.0,0.0,1,0.006,-0.0038,0.7534,-0.5041,-0.4922,0,0.05,0.05,-154.0,0.4402,0.5625,TRAIN
89,11,1.0,11,-,1,9,0.95,7,Symm,8,0,-2.1,1.361065759,-5.5,1.5,-2.222222222,0.5,1,-0.8808,-0.8754,-0.5368,0.0,0.0,0,-2.1,-2.1,-8.88e-16,0.1346,0.2125,TRAIN
10701,22,0.25,11,-,1,91,0.25,-10,-,1,0,1.5,38.97114317,-21.0,69.0,24.0,0.0,1,-0.4932,-0.511,0.01,-0.7579,-0.7458,0,1.5,1.5,-151.5,0.3162,0.373333333,TRAIN
9049,55,0.1,-3,-,1,37,0.25,-17,-,1,0,-6.3,5.982685902,-14.0,-18.0,-16.0,0.176470588,1,-0.7002,-0.5402,-1.0,0.1487,0.1504,0,-6.3,-6.3,21.6,0.2105,0.2875,TRAIN
9853,36,0.25,17,-,1,64,0.25,12,-,1,0,3.25,14.28941916,-5.0,28.0,11.5,0.705882353,1,-0.4986,-0.5002,-0.006,0.0,0.0,0,3.25,3.25,0.0,0.5841,0.5625,TRAIN
12065,21,1.0,21,-,1,91,0.01,22,-,1,0,1.69,6.865413316,1.0,70.0,35.5,0.954545455,1,1.0,1.0,1.0,0.0,0.0,1,1.69,1.69,0.0,1.0,0.8125,TRAIN
12689,22,1.0,22,-,1,33,0.01,17,-,1,0,-4.84,1.591979899,-5.0,11.0,3.0,0.772727273,1,-0.9802,-0.981,0.0012,0.0,0.0,0,-4.84,-4.84,0.0,0.1109,0.1875,TRAIN
816,-6,0.95,-32,-,1,34,0.25,-11,R-skew,4,0,7.55,13.95325553,21.0,51.0,46.0,0.34375,1,-0.4036,-0.4336,1.0,0.248,0.2524,0,7.55,7.55,38.5,0.9296,0.5875,TRAIN
11910,13,1.0,13,-,1,18,0.75,-1,-,1,0,0.25,8.227241336,-14.0,5.0,-4.5,0.0,1,0.4996,0.4886,0.0164,-0.2519,-0.2537,0,0.25,0.25,-9.5,0.4528,0.429166667,TRAIN
8269,18,1.0,18,-,1,53,0.25,3,L-skew,5,0,-2.5,21.98294794,-15.0,39.0,21.33333333,0.166666667,1,-0.4962,-0.495,0.673,0.0,0.0,0,-2.5,-2.5,0.0,0.3846,0.3625,TRAIN
11323,61,0.25,17,-,1,28,1.0,28,-,1,0,0.0,-19.05255888,11.0,-33.0,-11.0,0.607142857,1,0.4894,0.494,-0.019,0.0,0.0,0,0.0,0.0,0.0,0.5549,0.452631579,TRAIN
1324,64,0.1,-16,-,1,3,0.01,-9,Symm,8,0,-0.88,-22.79870903,7.0,-57.5,-22.33333333,0.5625,1,0.803,0.7926,-0.0026,-0.0926,-0.092,0,-0.88,-0.88,-14.4125,0.6038,0.364705882,TRAIN
3924,14,1.0,14,-,1,52,0.5,-34,Symm,8,0,-5.0,43.01017322,-48.0,41.5,28.44444444,0.0,1,0.0058,-0.0024,0.7764,-0.4921,-0.5043,0,-5.0,-5.0,-89.5,0.3848,0.5875,TRAIN
12244,97,0.05,-10,-,1,-3,0.99,-44,Symm,6,0,1.24,-19.09170539,-34.0,-97.5,-52.35714286,0.227272727,1,0.8748,0.8786,-0.2768,-0.0516,-0.0527,0,1.24,1.24,-14.1,0.6081,0.586666667,TRAIN
4075,90,0.2,-15,-,1,22,0.01,8,R-skew,4,0,2.14,-40.53357578,23.0,-57.0,-16.3,0.0,1,0.6,0.6086,-0.0094,0.7952,0.8003,0,2.14,2.14,168.0,0.7414,0.8,TRAIN
7283,6,1.0,6,-,1,11,0.75,-21,-,1,0,-3.0,13.85640646,-27.0,5.0,-11.0,0.0,1,0.4876,0.4968,-0.0086,-0.2496,-0.2548,0,-3.0,-3.0,-16.0,0.3197,0.32,TRAIN
324,8,1.0,8,-,1,19,0.25,1,Symm,6,0,-2.5,7.814249804,-7.0,13.5,8.428571429,0.125,1,-0.5068,-0.5,0.7216,0.0,0.0,0,-2.5,-2.5,0.0,0.3021,0.533333333,TRAIN
1747,-1,1.0,-1,-,1,98,0.1,-21,-,1,0,-8.1,35.7,-20.0,99.0,39.5,0.047619048,1,-0.8008,-0.7876,0.0036,0.0995,0.1033,0,-8.1,-8.1,23.8,0.2313,0.3875,TRAIN
5721,90,0.4,-32,-,1,67,0.05,23,Symm,8,1,8.4,-50.17341089,55.0,-19.5,33.11111111,0.0,1,0.2114,0.2008,-0.0008,0.5998,0.5919,0,8.4,8.4,146.4,0.7352,0.788888889,TRAIN
3768,-1,1.0,-1,-,1,-6,0.1,-7,-,1,0,-5.9,0.3,-6.0,-5.0,-5.5,0.142857143,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-5.9,-5.9,0.0,0.0,0.1375,TRAIN
378,8,1.0,8,-,1,10,0.99,7,-,1,0,1.97,0.298496231,-1.0,2.0,0.5,0.875,1,0.98,0.9768,-0.0152,0.0,0.0,0,1.97,1.97,0.0,0.8369,0.825,TRAIN
9999,21,1.0,21,-,1,25,0.9,8,-,1,0,2.3,5.1,-13.0,4.0,-4.5,0.380952381,1,0.802,0.8074,0.0,0.0,0.0,0,2.3,2.3,0.0,0.7147,0.575,TRAIN
6697,-8,1.0,-8,-,1,1,0.1,-11,-,1,0,-1.8,3.6,-3.0,9.0,3.0,0.727272727,1,-0.7976,-0.8006,0.0036,0.1023,0.0985,0,-1.8,-1.8,2.4,0.3068,0.2375,TRAIN
1185,10,0.99,-10,-,1,80,0.2,-6,Symm,4,0,1.4,32.41220529,4.0,71.5,62.8,0.6,1,-0.5752,-0.5846,1.0,-0.7849,-0.7897,0,1.4,1.4,-144.57,0.4427,0.3375,TRAIN
7306,11,1.0,11,-,1,23,0.05,6,-,1,0,-4.15,3.705064102,-5.0,12.0,3.5,0.545454545,1,-0.8962,-0.8916,-0.0128,0.0,0.0,0,-4.15,-4.15,0.0,0.1648,0.293333333,TRAIN
4830,7,1.0,7,-,1,29,0.05,10,Symm,6,0,3.95,4.148493703,3.0,24.5,19.28571429,0.7,1,1.0,1.0,1.0,0.0,0.0,1,3.95,3.95,0.0,1.0,0.866666667,TRAIN
13025,27,1.0,27,-,1,26,0.05,22,-,1,0,-4.8,0.871779789,-5.0,-1.0,-3.0,0.814814815,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-4.8,-4.8,0.0,0.0,0.0625,TRAIN
13268,10,1.0,10,-,1,67,0.05,2,-,1,0,-4.75,14.16642157,-8.0,57.0,24.5,0.2,1,-0.9018,-0.8922,-0.0022,0.0,0.0,0,-4.75,-4.75,0.0,0.2049,0.373333333,TRAIN
6169,61,0.5,-43,-,1,5,0.6,-3,Symm,2,-1,-7.2,-48.06172627,40.0,-55.5,-6.666666667,0.069767442,1,0.003,0.0046,0.0118,0.0986,0.0965,0,-7.2,-7.2,20.8,0.4778,0.4375,TRAIN
2056,1,1.0,1,-,1,55,0.2,-13,-,1,0,-0.4,27.2,-14.0,54.0,20.0,0.0,1,-0.5976,-0.595,0.0096,-0.8014,-0.8046,0,-0.4,-0.4,-108.8,0.2771,0.344444444,TRAIN
7299,7,0.1,-12,-,1,34,0.2,-30,-,1,0,-7.1,19.9,-18.0,27.0,4.5,0.4,1,-0.5888,-0.5972,0.0086,0.1021,0.1035,0,-7.1,-7.1,12.8,0.2625,0.447058824,TRAIN
1700,-2,0.99,-29,-,1,5,0.01,-1,-,1,0,1.33,-2.089473618,28.0,7.0,17.5,0.034482759,1,1.0,1.0,1.0,0.0095,0.0112,1,1.33,1.33,0.68,1.0,0.853333333,TRAIN
5794,40,0.75,-7,-,1,26,0.95,-5,-,1,0,-3.8,-13.59530363,2.0,-14.0,-6.0,0.714285714,1,-0.4878,-0.5078,-0.0156,0.1984,0.2026,0,-3.8,-3.8,18.8,0.268,0.311111111,TRAIN
11287,17,0.5,-31,-,1,1,0.8,-35,-,1,0,0.8,-9.6,-4.0,-16.0,-10.0,0.885714286,1,-0.3946,-0.209,-1.0,0.3049,0.293,0,0.8,0.8,31.2,0.43,0.4,TRAIN
6437,24,1.0,24,-,1,39,0.95,-35,-,1,0,11.3,16.12792609,-59.0,15.0,-22.0,0.0,1,0.9002,0.8974,-0.0058,-0.0556,-0.0518,0,11.3,11.3,-7.4,0.7073,0.644444444,TRAIN
