Problem,Ha,pHa,La,LotShapeA,LotNumA,Hb,pHb,Lb,LotShapeB,LotNumB,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,BEASTpred,bRate,TEST_TRAIN,BEASTNET
10353,11,1.0,11,-,1,23,0.01,11,R-skew,5,0,0.12,1.416192077,0.0,38.0,15.33333333,1.0,1,0.0108,0.0097,0.8363,0.0,0.0,1,0.12,0.12,-7.11e-15,1.0,0.6625,TEST,0.6154647831500943
12910,14,1.0,14,-,1,26,0.75,17,-,1,0,9.75,3.897114317,3.0,12.0,7.5,0.823529412,1,1.0,1.0,1.0,0.0,0.0,1,9.75,9.75,0.0,1.0,0.85,TEST,0.8783028672870781
13488,-7,1.0,-7,-,1,77,0.05,-6,-,1,0,5.15,18.08943062,1.0,84.0,42.5,0.857142857,1,1.0,1.0,1.0,0.0515,0.052,1,5.15,5.15,8.4,1.0,0.88,TEST,0.7244679017908144
3239,19,0.01,2,-,1,1,0.6,-10,-,1,1,-5.57,3.697398791,-12.0,-18.0,-15.0,0.0,1,-1.0,-1.0,-1.0,-0.3943,-0.3972,-1,-5.57,-5.57,-23.2,0.0,0.066666667,TEST,0.1693647310668139
12306,-4,1.0,-4,-,1,36,0.01,1,L-skew,3,0,5.35,3.491060011,5.0,42.0,30.75,0.0,1,1.0,1.0,1.0,1.0,1.0,1,5.35,5.35,84.0,1.0,1.0,TEST,0.8637943556304934
10884,105,0.05,25,-,1,24,0.95,-17,-,1,0,-7.05,-8.49985294,-42.0,-81.0,-61.5,0.0,1,-1.0,-1.0,-1.0,-0.0476,-0.0447,-1,-7.05,-7.05,-12.2,0.0,0.088888889,TEST,0.18532663221038193
6478,-9,1.0,-9,-,1,35,0.1,-3,-,1,0,9.8,11.4,6.0,44.0,25.0,0.333333333,1,1.0,1.0,1.0,0.0981,0.1036,1,9.8,9.8,8.8,1.0,0.9625,TEST,0.8864108565372346
3448,16,1.0,16,-,1,15,0.75,-26,-,1,0,-11.25,17.75352078,-42.0,-1.0,-21.5,0.0,1,-1.0,-1.0,-1.0,-0.2501,-0.2468,-1,-11.25,-11.25,-21.0,0.0,0.15,TEST,0.13382330587704241
11949,6,1.0,6,-,1,16,0.4,7,Symm,6,0,4.6,4.465422712,1.0,12.5,8.714285714,0.857142857,1,1.0,1.0,1.0,0.0,0.0,1,4.6,4.6,-1.78e-15,1.0,0.925,TEST,0.7584609507080817
6981,57,0.2,22,-,1,49,0.2,15,Symm,8,1,-7.2,-0.387138435,-7.0,-4.5,5.722222222,0.681818182,1,-1.0,-1.0,-0.2344,0.0,0.0,-1,-7.2,-7.2,7.11e-15,0.0969,0.36,TEST,0.26705213730231914
3796,18,1.0,18,-,1,11,0.95,-4,Symm,2,0,-7.75,3.305298776,-22.0,-6.5,-12.0,0.0,1,-1.0,-1.0,-1.0,-0.0509,-0.0508,-1,-7.75,-7.75,-2.2,0.0,0.042105263,TEST,0.12186452459970425
46,27,1.0,27,-,1,24,0.5,11,Symm,2,0,-9.5,6.509608283,-16.0,-2.5,-7.333333333,0.407407407,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-9.5,-9.5,0.0,0.0,0.04,TEST,0.14265009260035771
10021,12,1.0,12,-,1,15,0.6,12,-,1,0,1.8,1.469693846,0.0,3.0,1.5,1.0,1,0.5995,0.5914,0.5096,0.0,0.0,1,1.8,1.8,0.0,1.0,0.8,TEST,0.6002358488328731
13319,14,1.0,14,-,1,11,0.5,10,-,1,0,-3.5,0.5,-4.0,-3.0,-3.5,0.714285714,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-3.5,-3.5,0.0,0.0,0.066666667,TEST,0.30537999603078453
4619,2,1.0,2,-,1,-2,0.9,-32,R-skew,3,0,-7.0,9.295160031,-34.0,0.0,-11.0,0.0,1,-0.7704,-0.7705,-0.7498,-0.7784,-0.7737,-1,-7.0,-7.0,-52.7,0.0,0.088888889,TEST,0.13089342250820016
5192,30,1.0,30,-,1,61,0.01,32,Symm,2,0,2.29,2.885896741,2.0,31.5,21.33333333,0.9375,1,1.0,1.0,1.0,0.0,0.0,1,2.29,2.29,0.0,1.0,0.853333333,TEST,0.7161726596007091
10298,24,1.0,24,-,1,32,0.01,24,Symm,2,0,0.08,0.797558775,0.0,8.5,5.333333333,1.0,1,0.0113,0.0117,0.6668,0.0,0.0,1,0.08,0.08,0.0,1.0,0.822222222,TEST,0.5598134753909323
9576,29,1.0,29,-,1,24,0.4,14,Symm,2,0,-11.0,4.909175083,-15.0,-4.5,-8.333333333,0.482758621,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-11.0,-11.0,0.0,0.0,0.094117647,TEST,0.10231454082637823
13853,17,1.0,17,-,1,34,0.01,22,R-skew,5,0,5.12,1.416192077,5.0,43.0,20.33333333,0.772727273,1,1.0,1.0,1.0,0.0,0.0,1,5.12,5.12,-7.11e-15,1.0,0.927160494,TEST,0.8205364921940275
11204,17,1.0,17,-,1,16,0.6,-1,Symm,2,0,-7.8,8.337265739,-18.0,-0.5,-6.666666667,0.0,1,-1.0,-1.0,-1.0,-0.3963,-0.3973,-1,-7.8,-7.8,-14.4,0.0,0.176470588,TEST,0.1530456858270994
747,5,1.0,5,-,1,1,0.9,-10,-,1,0,-5.1,3.3,-15.0,-4.0,-9.5,0.0,1,-1.0,-1.0,-1.0,-0.1027,-0.0963,-1,-5.1,-5.1,-3.0,0.0,0.04,TEST,0.19669075868799993
12699,-1,1.0,-1,-,1,47,0.1,-1,-,1,0,4.8,14.4,0.0,48.0,24.0,1.0,1,0.0996,0.1018,0.5016,0.1013,0.0994,1,4.8,4.8,9.6,1.0,0.925,TEST,0.712586601200391
13915,19,1.0,19,-,1,38,0.1,24,-,1,0,6.4,4.2,5.0,19.0,12.0,0.791666667,1,1.0,1.0,1.0,0.0,0.0,1,6.4,6.4,0.0,1.0,0.8625,TEST,0.8249708844739336
947,8,0.95,-10,-,1,37,0.25,12,Symm,6,0,11.15,6.916732645,22.0,31.5,34.42857143,0.0,1,1.0,1.0,1.0,0.0464,0.0502,1,11.15,11.15,4.95,1.0,0.941176471,TEST,0.9099194452300117
13772,13,1.0,13,-,1,26,0.2,18,-,1,0,6.6,3.2,5.0,13.0,9.0,0.722222222,1,1.0,1.0,1.0,0.0,0.0,1,6.6,6.6,0.0,1.0,0.8625,TEST,0.8250196290602811
10132,-1,1.0,-1,-,1,16,0.01,0,-,1,0,1.16,1.591979899,1.0,17.0,9.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.16,1.16,17.17,1.0,0.844444444,TEST,0.6630877873378079
6571,13,1.0,13,-,1,21,0.05,15,L-skew,2,0,2.3,1.326649916,2.0,9.0,6.0,0.866666667,1,1.0,1.0,1.0,0.0,0.0,1,2.3,2.3,0.0,1.0,0.95,TEST,0.6653516359565048
13114,4,1.0,4,-,1,83,0.01,8,Symm,6,0,4.75,7.463243263,4.0,81.5,68.28571429,0.5,1,1.0,1.0,1.0,0.0,0.0,1,4.75,4.75,1.42e-14,1.0,0.8875,TEST,0.8214347005452363
8813,-8,1.0,-8,-,1,3,0.6,1,-,1,0,10.2,0.979795897,9.0,11.0,10.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,10.2,10.2,22.0,1.0,0.946666667,TEST,0.9411045354614126
2548,0,1.0,0,-,1,-5,0.25,-6,Symm,8,0,-5.75,0.790569415,-8.5,-1.5,-5.111111111,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-5.75,-5.75,-8.5,0.0,0.146666667,TEST,0.18089356709199572
10905,9,1.0,9,-,1,6,0.95,-20,-,1,0,-4.3,5.666568627,-29.0,-3.0,-16.0,0.0,1,-1.0,-1.0,-1.0,-0.0541,-0.0551,-1,-4.3,-4.3,-2.9,0.0,0.075,TEST,0.2136250807338446
7877,13,1.0,13,-,1,13,0.05,-1,-,1,0,-13.3,3.05122926,-14.0,0.0,-7.0,0.0,1,-0.9503,-0.9505,-0.5035,-0.9519,-0.9507,-1,-13.3,-13.3,-26.6,0.0,0.011111111,TEST,0.04024328424027383
13122,34,0.01,-9,-,1,109,0.01,-3,-,1,0,6.69,6.865413316,6.0,75.0,40.5,0.333333333,1,1.0,0.9808,1.0,0.0,-0.0004,1,6.69,6.69,0.0,0.9919,0.9,TEST,0.8480459753621499
13637,10,1.0,10,-,1,9,0.05,9,R-skew,2,0,-1.0,0.223606798,-2.0,0.0,-1.0,0.8,1,-0.9748,-0.9744,-0.6609,0.0,0.0,-1,-1.0,-1.0,0.0,0.0,0.146666667,TEST,0.4412163939809249
3446,8,1.0,8,-,1,7,0.01,1,-,1,0,-6.94,0.596992462,-7.0,-1.0,-4.0,0.125,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-6.94,-6.94,0.0,0.0,0.066666667,TEST,0.17900778091282127
7301,24,1.0,24,-,1,18,0.05,16,-,1,0,-7.9,0.435889894,-8.0,-6.0,-7.0,0.666666667,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-7.9,-7.9,0.0,0.0,0.133333333,TEST,0.14576188101892118
8882,-7,1.0,-7,-,1,1,0.9,-6,Symm,6,0,7.3,2.352658071,1.0,10.5,7.0,0.857142857,1,1.0,1.0,1.0,0.7271,0.7347,1,7.3,7.3,15.35625,1.0,0.8375,TEST,0.8701308240299189
6497,30,1.0,30,-,1,23,0.1,22,-,1,0,-7.9,0.3,-8.0,-7.0,-7.5,0.733333333,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-7.9,-7.9,0.0,0.0,0.2,TEST,0.1428290803931173
14199,22,1.0,22,-,1,26,0.01,24,-,1,0,2.02,0.198997487,2.0,4.0,3.0,0.916666667,1,1.0,1.0,1.0,0.0,0.0,1,2.02,2.02,0.0,1.0,0.65,TEST,0.627344569372832
12639,-6,1.0,-6,-,1,90,0.01,-3,-,1,0,3.93,9.253383165,3.0,96.0,49.5,0.5,1,1.0,1.0,1.0,0.0095,0.0093,1,3.93,3.93,1.92,1.0,0.84,TEST,0.7527565277175264
9191,-8,1.0,-8,-,1,-12,0.75,-21,-,1,0,-6.25,3.897114317,-13.0,-4.0,-8.5,0.380952381,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-6.25,-6.25,0.0,0.0,0.1375,TEST,0.19122590586591154
6407,-6,1.0,-6,-,1,12,0.4,-6,-,1,0,7.2,8.818163074,0.0,18.0,9.0,1.0,1,0.3951,0.4078,0.5023,0.3992,0.3927,1,7.2,7.2,14.4,1.0,0.95,TEST,0.8115248496228314
1069,6,1.0,6,-,1,9,0.99,7,-,1,0,2.98,0.198997487,1.0,3.0,2.0,0.857142857,1,1.0,1.0,1.0,0.0,0.0,1,2.98,2.98,0.0,1.0,0.810526316,TEST,0.6581808386405124
13945,42,0.2,16,-,1,41,0.1,16,-,1,0,-2.7,-2.9,0.0,-1.0,-0.5,1.0,1,-0.1926,-0.1206,-0.5045,0.0,0.0,-1,-2.7,-2.7,0.0,0.0613,0.306666667,TEST,0.4038759545903273
12450,23,1.0,23,-,1,19,0.75,8,-,1,0,-6.75,4.763139721,-15.0,-4.0,-9.5,0.347826087,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-6.75,-6.75,0.0,0.0,0.175,TEST,0.17898297268332647
10996,34,0.75,9,-,1,28,0.75,0,-,1,0,-6.75,1.299038106,-9.0,-6.0,-7.5,0.0,1,-1.0,-0.6206,-1.0,-0.2519,-0.2563,-1,-6.75,-6.75,-8.5,0.0826,0.15,TEST,0.15238114824254131
259,27,0.1,11,-,1,87,0.1,11,L-skew,5,0,6.0,18.12684017,0.0,64.0,50.0,1.0,1,0.0946,0.0085,0.8342,0.0,0.0,1,6.0,6.0,0.0,0.9517,0.625,TEST,0.7650572340555951
6814,5,1.0,5,-,1,18,0.2,9,-,1,0,5.8,3.6,4.0,13.0,8.5,0.555555556,1,1.0,1.0,1.0,0.0,0.0,1,5.8,5.8,0.0,1.0,0.8625,TEST,0.7976585208253464
4734,3,1.0,3,-,1,3,0.75,-2,-,1,0,-1.25,2.165063509,-5.0,0.0,-2.5,0.0,1,-0.2523,-0.2532,-0.4956,-0.2505,-0.2553,-1,-1.25,-1.25,-2.5,0.0,0.1,TEST,0.3899937409743692
1611,25,1.0,25,-,1,37,0.01,27,Symm,2,0,2.1,0.996242942,2.0,12.5,8.666666667,0.925925926,1,1.0,1.0,1.0,0.0,0.0,1,2.1,2.1,0.0,1.0,0.844444444,TEST,0.6753139702945958
9380,1,1.0,1,-,1,15,0.75,1,-,1,0,10.5,6.062177826,0.0,14.0,7.0,1.0,1,0.766,0.7443,0.5075,0.0,0.0,1,10.5,10.5,0.0,1.0,0.8625,TEST,0.8703106940172924
8983,-4,1.0,-4,-,1,4,0.2,4,Symm,8,0,8.0,0.591607978,4.5,11.5,8.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,8.0,8.0,23.0,1.0,0.964705882,TEST,0.8968753490381254
13663,25,1.0,25,-,1,57,0.01,31,Symm,2,0,6.26,2.587450483,6.0,32.5,23.33333333,0.806451613,1,1.0,1.0,1.0,0.0,0.0,1,6.26,6.26,0.0,1.0,0.786666667,TEST,0.8506180897153219
8732,63,0.01,24,-,1,24,1.0,24,-,1,0,-0.39,-3.880451005,0.0,-39.0,-19.5,1.0,1,-0.0093,-0.0094,-0.4971,0.0,0.0,-1,-0.39,-0.39,0.0,0.0,0.3,TEST,0.39021273770731213
6630,3,1.0,3,-,1,-3,0.25,-10,-,1,0,-11.25,3.031088913,-13.0,-6.0,-9.5,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-11.25,-11.25,-26.0,0.0,0.0875,TEST,0.047552036502298216
4787,23,0.75,-2,-,1,32,0.1,25,-,1,0,8.95,-8.725317547,27.0,9.0,18.0,0.0,1,1.0,1.0,1.0,0.2495,0.2459,1,8.95,8.95,17.0,1.0,0.925,TEST,0.8779759075539932
13023,-4,1.0,-4,-,1,3,0.8,-1,-,1,0,6.2,1.6,3.0,7.0,5.0,0.25,1,1.0,1.0,1.0,0.8098,0.7973,1,6.2,6.2,11.2,1.0,0.875,TEST,0.8322393828360249
9483,15,1.0,15,-,1,52,0.01,17,Symm,2,0,2.35,3.482814953,2.0,37.5,25.33333333,0.882352941,1,1.0,1.0,1.0,0.0,0.0,1,2.35,2.35,0.0,1.0,0.826666667,TEST,0.7211399195036122
3588,17,0.4,17,-,1,22,0.01,19,-,1,0,2.03,0.298496231,2.0,5.0,3.5,0.894736842,1,1.0,1.0,1.0,0.0,0.0,1,2.03,2.03,0.0,1.0,0.773333333,TEST,0.6326712889673758
7502,0,1.0,0,-,1,6,0.1,1,-,1,0,1.5,1.5,1.0,6.0,3.5,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.5,1.5,6.0,1.0,0.9875,TEST,0.6256594626216427
3787,1,1.0,1,-,1,0,0.5,-4,-,1,0,-3.0,2.0,-5.0,-1.0,-3.0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-3.0,-3.0,-7.5,0.0,0.035294118,TEST,0.28890132715648564
5702,18,1.0,18,-,1,29,0.75,21,-,1,0,9.0,3.464101615,3.0,11.0,7.0,0.857142857,1,1.0,1.0,1.0,0.0,0.0,1,9.0,9.0,0.0,1.0,0.978947368,TEST,0.8652276458405627
11572,7,1.0,7,-,1,43,0.1,15,L-skew,4,0,10.8,8.524083528,8.0,39.0,28.4,0.466666667,1,1.0,1.0,1.0,0.0,0.0,1,10.8,10.8,0.0,1.0,0.927083333,TEST,0.920629335238804
9258,15,1.0,15,-,1,25,0.25,16,Symm,2,0,3.25,3.905124838,1.0,10.5,7.0,0.9375,1,1.0,1.0,1.0,0.0,0.0,1,3.25,3.25,0.0,1.0,0.775,TEST,0.70047457893608
10937,26,1.0,26,-,1,35,0.2,26,Symm,2,0,1.8,3.606937759,0.0,9.5,6.0,1.0,1,0.2008,0.2042,0.6701,0.0,0.0,1,1.8,1.8,0.0,1.0,0.57,TEST,0.6356268700291321
9304,-6,1.0,-6,-,1,34,0.2,-5,-,1,0,8.8,15.6,1.0,40.0,20.5,0.833333333,1,1.0,1.0,1.0,0.2004,0.1996,1,8.8,8.8,16.0,1.0,0.936842105,TEST,0.8115099925871878
7533,23,1.0,23,-,1,44,0.25,27,Symm,6,0,8.25,7.38241153,4.0,23.5,18.57142857,0.851851852,1,1.0,1.0,1.0,0.0,0.0,1,8.25,8.25,0.0,1.0,0.875,TEST,0.8687151575017614
10877,16,1.0,16,-,1,16,0.99,-25,-,1,0,-0.41,4.079448492,-41.0,0.0,-20.5,0.0,1,-0.0088,-0.0082,-0.4962,-0.0095,-0.0099,-1,-0.41,-0.41,-0.82,0.0,0.164705882,TEST,0.3439023519121586
1647,-9,1.0,-9,-,1,31,0.1,-8,-,1,0,4.9,11.7,1.0,40.0,20.5,0.888888889,1,1.0,1.0,1.0,0.1013,0.0975,1,4.9,4.9,8.0,1.0,0.866666667,TEST,0.738844957535297
1159,25,1.0,25,-,1,29,0.25,25,-,1,0,1.0,1.732050808,0.0,4.0,2.0,1.0,1,0.248,0.2491,0.5118,0.0,0.0,1,1.0,1.0,0.0,1.0,0.625,TEST,0.5686717536029859
3826,29,0.05,17,-,1,50,0.05,19,Symm,6,0,2.95,4.145577731,2.0,23.5,22.57142857,0.894736842,1,1.0,0.9098,1.0,0.0,0.0,1,2.95,2.95,0.0,0.9762,0.888888889,TEST,0.7393626925337063
13267,-1,0.6,-19,-,1,42,0.1,1,-,1,0,13.3,3.481836926,20.0,43.0,31.5,0.0,1,1.0,1.0,1.0,1.0,1.0,1,13.3,13.3,122.0,1.0,0.92,TEST,0.951305425149909
10722,8,1.0,8,-,1,45,0.05,8,-,1,0,1.85,8.063963046,0.0,37.0,18.5,1.0,1,0.0501,0.049,0.5071,0.0,0.0,1,1.85,1.85,0.0,1.0,0.853333333,TEST,0.6453844100625271
14281,-10,1.0,-10,-,1,-10,0.99,-34,-,1,0,-0.24,2.387969849,-24.0,0.0,-12.0,0.294117647,-1,-0.0099,-0.0087,-0.499,0.0,0.0,-1,-0.24,-0.24,0.0,0.0,0.173333333,TEST,0.40647698696295087
1910,43,0.05,3,-,1,50,0.05,10,R-skew,5,0,7.0,0.164769309,7.0,33.0,25.66666667,0.3,1,1.0,0.9116,1.0,0.0,0.0,1,7.0,7.0,0.0,0.9727,0.755555556,TEST,0.8704957553117401
10225,-6,1.0,-6,-,1,-11,0.9,-17,L-skew,3,0,-5.6,2.939387691,-11.0,-3.0,-7.0,0.352941176,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-5.6,-5.6,0.0,0.0,0.155555556,TEST,0.2125848463608811
12443,30,1.0,30,-,1,30,0.6,21,-,1,0,-3.6,4.409081537,-9.0,0.0,-4.5,0.7,1,-0.3944,-0.3979,-0.4997,0.0,0.0,-1,-3.6,-3.6,0.0,0.0,0.15,TEST,0.3097129262936316
13585,-3,1.0,-3,-,1,-4,0.75,-16,-,1,0,-4.0,5.196152423,-13.0,-1.0,-7.0,0.1875,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-4.0,-4.0,0.0,0.0,0.125,TEST,0.2838019878439956
11426,5,0.25,1,-,1,1,0.8,0,-,1,0,-1.2,-1.332050808,-1.0,-4.0,-2.5,0.0,1,-0.448,-0.4011,-1.0,-0.2008,-0.2037,-1,-1.2,-1.2,-1.0,0.0,0.133333333,TEST,0.41909144304751766
9529,7,1.0,7,-,1,7,0.99,-32,-,1,0,-0.39,3.880451005,-39.0,0.0,-19.5,0.0,1,-0.0095,-0.0097,-0.4988,-0.0093,-0.0095,-1,-0.39,-0.39,-0.78,0.0,0.211764706,TEST,0.34544672170874635
7421,2,1.0,2,-,1,106,0.05,3,Symm,2,0,6.15,22.44860797,1.0,104.5,69.66666667,0.666666667,1,1.0,1.0,1.0,0.0,0.0,1,6.15,6.15,0.0,1.0,0.911111111,TEST,0.7533662533606391
5196,9,1.0,9,-,1,62,0.01,21,-,1,0,12.41,4.079448492,12.0,53.0,32.5,0.428571429,1,1.0,1.0,1.0,0.0,0.0,1,12.41,12.41,0.0,1.0,0.866666667,TEST,0.9458246327784892
8063,7,1.0,7,-,1,20,0.01,7,-,1,0,0.13,1.293483668,0.0,13.0,6.5,1.0,1,0.009,0.0099,0.5074,0.0,0.0,1,0.13,0.13,0.0,1.0,0.776470588,TEST,0.5664797383213427
8218,4,1.0,4,-,1,9,0.6,7,-,1,0,4.2,0.979795897,3.0,5.0,4.0,0.571428571,1,1.0,1.0,1.0,0.0,0.0,1,4.2,4.2,0.0,1.0,0.917647059,TEST,0.725278402350396
13675,8,1.0,8,-,1,33,0.01,13,Symm,8,0,5.2,1.994367068,5.0,28.5,22.77777778,0.615384615,1,1.0,1.0,1.0,0.0,0.0,1,5.2,5.2,-7.11e-15,1.0,0.973333333,TEST,0.8322426903245728
13383,5,1.0,5,-,1,1,0.05,-4,R-skew,3,0,-8.75,1.219631092,-9.0,0.0,-4.75,0.0,1,-0.9877,-0.9874,-0.7474,-0.9769,-0.9741,-1,-8.75,-8.75,-17.55,0.0,0.035294118,TEST,0.09362448966975923
2437,30,1.0,30,-,1,46,0.05,36,-,1,0,6.5,2.179449472,6.0,16.0,11.0,0.833333333,1,1.0,1.0,1.0,0.0,0.0,1,6.5,6.5,0.0,1.0,0.835294118,TEST,0.8342326697921095
14490,29,1.0,29,-,1,47,0.05,34,Symm,4,0,5.65,2.839894364,5.0,19.5,15.4,0.852941176,1,1.0,1.0,1.0,0.0,0.0,1,5.65,5.65,0.0,1.0,0.975,TEST,0.825930313781166
8070,14,0.8,-6,-,1,44,0.2,15,Symm,6,0,10.8,3.610770862,21.0,32.5,35.85714286,0.0,1,1.0,1.0,1.0,0.1974,0.2026,1,10.8,10.8,21.0,1.0,0.875,TEST,0.8961679930277195
13984,15,1.0,15,-,1,8,0.75,-8,Symm,8,0,-11.0,7.022285953,-23.0,-3.5,-8.777777778,0.0,1,-1.0,-1.0,-1.0,-0.2514,-0.2535,-1,-11.0,-11.0,-11.5,0.0,0.0875,TEST,0.08067903222090159
13862,3,1.0,3,-,1,3,0.95,-39,-,1,0,-2.1,9.153687781,-42.0,0.0,-21.0,0.0,1,-0.0517,-0.0485,-0.5071,-0.0494,-0.0502,-1,-2.1,-2.1,-4.2,0.0,0.055555556,TEST,0.30411919653918346
11571,-10,1.0,-10,-,1,84,0.05,-8,-,1,0,6.6,20.05093514,2.0,94.0,48.0,0.8,1,1.0,1.0,1.0,0.0521,0.0494,1,6.6,6.6,9.4,1.0,0.955555556,TEST,0.7672114995955626
3182,20,1.0,20,-,1,17,0.99,-3,Symm,2,0,-3.2,2.05121915,-23.0,-2.5,-9.666666667,0.0,1,-1.0,-1.0,-1.0,-0.0085,-0.0102,-1,-3.2,-3.2,-0.46,0.0,0.211111111,TEST,0.2537331215734159
5133,-10,1.0,-10,-,1,-17,0.25,-19,-,1,0,-8.5,0.866025404,-9.0,-7.0,-8.0,0.526315789,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-8.5,-8.5,0.0,0.0,0.211764706,TEST,0.12889298130220966
8147,-4,1.0,-4,-,1,-7,0.4,-10,-,1,0,-4.8,1.469693846,-6.0,-3.0,-4.5,0.4,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-4.8,-4.8,0.0,0.0,0.164705882,TEST,0.2503354188258942
67,-2,1.0,-2,-,1,-4,0.9,-35,-,1,0,-5.1,9.3,-33.0,-2.0,-17.5,0.057142857,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-5.1,-5.1,0.0,0.0,0.175,TEST,0.24318687883039844
8203,14,1.0,14,-,1,23,0.01,15,R-skew,3,0,1.08,0.832826513,1.0,13.0,7.5,0.933333333,1,1.0,1.0,1.0,0.0,0.0,1,1.08,1.08,-1.78e-15,1.0,0.870588235,TEST,0.6235712087074399
12706,-5,1.0,-5,-,1,-7,0.2,-8,Symm,2,0,-2.8,0.458257569,-3.0,-1.5,-2.333333333,0.625,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-2.8,-2.8,0.0,0.0,0.066666667,TEST,0.34584652749788625
6586,17,1.0,17,-,1,28,0.4,17,Symm,6,0,4.4,5.435071297,0.0,13.5,9.428571429,1.0,1,0.4,0.3949,0.8548,0.0,0.0,1,4.4,4.4,-1.78e-15,1.0,0.755555556,TEST,0.7488621313895578
3845,-5,1.0,-5,-,1,-11,0.1,-16,Symm,4,0,-10.5,1.524795068,-11.0,-4.5,-7.0,0.3125,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-10.5,-10.5,1.78e-15,0.0,0.1,TEST,0.1023913311903835
6076,9,1.0,9,-,1,9,0.9,2,-,1,0,-0.7,2.1,-7.0,0.0,-3.5,0.222222222,1,-0.1078,-0.0989,-0.4947,0.0,0.0,-1,-0.7,-0.7,0.0,0.0,0.1375,TEST,0.41297267130824605
4642,2,0.8,-18,-,1,19,0.05,3,-,1,0,5.8,-4.512880845,21.0,17.0,19.0,0.0,1,1.0,1.0,1.0,0.1944,0.2023,1,5.8,5.8,14.8,1.0,0.866666667,TEST,0.8226574463456039
11419,79,0.01,23,-,1,20,0.95,-12,-,1,0,-5.16,1.402308662,-35.0,-59.0,-47.0,0.0,1,-1.0,-1.0,-1.0,-0.0517,-0.052,-1,-5.16,-5.16,-9.1,0.0,0.0875,TEST,0.17395304211498902
6459,8,1.0,8,-,1,25,0.1,14,-,1,0,7.1,3.3,6.0,17.0,11.5,0.571428571,1,1.0,1.0,1.0,0.0,0.0,1,7.1,7.1,0.0,1.0,0.870588235,TEST,0.8465665972053534
7917,12,1.0,12,-,1,20,0.01,19,R-skew,3,0,7.01,0.264386081,6.0,12.0,8.25,0.666666667,1,1.0,1.0,1.0,0.0,0.0,1,7.01,7.01,-1.78e-15,1.0,0.9,TEST,0.8400583605273134
13415,25,1.0,25,-,1,22,0.95,6,Symm,4,0,-3.8,3.58782664,-19.0,-1.5,-6.2,0.24,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-3.8,-3.8,3.55e-15,0.0,0.05,TEST,0.25135617193519705
1843,6,0.95,2,-,1,14,0.8,14,-,1,0,8.2,-0.871779789,12.0,8.0,10.0,0.142857143,1,1.0,1.0,1.0,0.0,0.0,1,8.2,8.2,0.0,1.0,0.826666667,TEST,0.8774401063962826
10827,16,1.0,16,-,1,20,0.99,16,R-skew,5,0,3.96,7.588043226,0.0,30.0,10.4,1.0,1,0.4902,0.4939,0.8,0.0,0.0,1,3.96,3.96,0.0,1.0,0.85,TEST,0.7115392521497454
10294,20,1.0,20,-,1,29,0.1,23,-,1,0,3.6,1.8,3.0,9.0,6.0,0.869565217,1,1.0,1.0,1.0,0.0,0.0,1,3.6,3.6,0.0,1.0,0.8375,TEST,0.7162785579434152
10007,11,1.0,11,-,1,9,0.99,-31,R-skew,2,0,-2.4,4.102438299,-42.0,-1.0,-15.33333333,0.0,1,-1.0,-1.0,-1.0,-0.0101,-0.0103,-1,-2.4,-2.4,-0.84,0.0,0.1,TEST,0.2756391608304677
6585,26,1.0,26,-,1,39,0.25,26,-,1,0,3.25,5.629165125,0.0,13.0,6.5,1.0,1,0.2466,0.2493,0.511,0.0,0.0,1,3.25,3.25,0.0,1.0,0.853333333,TEST,0.6807511712568618
278,12,1.0,12,-,1,8,0.8,-18,Symm,2,0,-9.2,10.40961094,-30.0,-3.5,-12.66666667,0.0,1,-1.0,-1.0,-1.0,-0.2026,-0.2002,-1,-9.2,-9.2,-12.0,0.0,0.1625,TEST,0.12298772023833107
